text,label,sentiment
year company store new york city washington provided 12 000 relief worker following september 11 attack world trade center pentagon,pizza,0.0
matching fund program corporation donated 350 000 american red cross disaster relief effort,pizza,-0.25
2004 domino began partnership st jude child research hospital participating hospital thanks giving campaign since campaign began 2004 raising million 2014 2007 domino introduced veteran delivering dream franchising program also rolled online mobile ordering site,pizza,0.743
2008 domino introduced tracker online application allows customer view status order real time progress bar,pizza,0.4215
since 2005 voice domino phone ordering service kevin railsback 2009 survey consumer taste preference among national chain brand key domino last tied chuck cheese,pizza,0.0
december year domino announced plan entirely reinvent,pizza,0.0
began self critical ad campaign consumer filmed criticizing current quality chef shown developing new,pizza,-0.5859
new unveiled month,pizza,0.0
following year 2010 domino 50th anniversary company hired patrick doyle new ceo experienced 14 quarterly gain 2011 domino launched billboard advertising new york time square displayed real time comment customer including good neutral bad comment 2015 domino unveiled car carry 80 side liter bottle soda dipping sauce,pizza,0.5106
also 140 degree fahrenheit oven board fuel efficient standard delivery car,pizza,0.4215
officially named domino dxp car chevrolet spark customized roush performance,pizza,0.2263
car reach 100 000 mile retired returned roush returned stock form 2016 domino cooperated starship technology applied self driving robot deliver specific german dutch city,pizza,0.0258
2016 domino new zealand delivered world first delivery unmanned aerial vehicle using dru drone flirety february 2017 domino launched wedding registry gift delivered form domino egift card,pizza,0.5267
domino also worked gugu guru create themed baby registry,pizza,0.2732
customer option signing domino package served event june 2018 domino began repairing pothole america part paving initiative prevent damaged transit june 2019 domino announced partnership robotics company nuro,pizza,-0.4215
service slated launch houston texas nuro custom self driving vehicle r2 december 2021 company began offering surprise free complementary item part delivery process 50 million,pizza,0.6597
sam panopoulos greek born canadian created first hawaiian satellite restaurant chatham ontario canada 1962,pizza,0.25
inspired part experience preparing chinese dish commonly mix sweet savory flavour panopoulos experimented adding pineapple ham bacon topping,pizza,0.7351
addition initially popular addition pineapple traditional mix tomato sauce cheese along either ham bacon later became popular locally eventually became staple offering pizzeria global scale,pizza,0.6808
2014 time listed hawaiian first list 13 influential time,pizza,0.4404
opinion towards hawaiian generally divisive polarizing,pizza,0.0
although many enjoy taste others vehemently dislike possibly due sweetness pineapple paired salty ingredient,pizza,0.5859
2017 icelandic president gu ni th,pizza,0.0
hannesson reportedly told group high school student fundamentally opposed putting pineapple,pizza,0.0
jokingly added would ban pineapple topping could long received 30 21 vote,pizza,-0.5574
cuff remark generated flurry medium coverage inspired many regardless taste hawaiian express opinion social medium,pizza,0.4939
celebrity shared liking distaste hawaiian including canada prime minister justin trudeau expressed support tweeting pineapple,pizza,0.7783
stand behind delicious southwestern ontario creation,pizza,0.7003
hawaiian popular australia 1999 accounting 15 sale 2015 review independent uk takeaway operating eat found hawaiian commonly available,pizza,0.4215
2016 harris poll survey adult pineapple top three least favorite topping ahead anchovy mushroom according 2019 yougov omnibus survey 12 american eat say pineapple one top three favorite topping 24 say pineapple one least favorite topping,pizza,-0.5913
june 1889 iolo raffaele esposito pizzeria brandi chef invented dish called margherita honor queen italy margherita savoy italian unification since topping tomato red mozzarella white basil green ingredient inspired color national flag italy origin margherita came mixing similar topping already present naples 1796 1810,pizza,0.7506
1849 emanuele rocco recorded different topping like basil tomato thin slice mozzarella mozzarella thinly sliced added topping already present,pizza,0.3612
1866 francesco de bourcard writing naples tradition described commonly used topping time well possible origin calzone ordinary called coll aglio olio garlic oil dressed oil spread well salt origanum garlic clove shredded minutely,pizza,0.4939
others covered grated cheese dressed lard put leaf basil,pizza,0.0
former often added small seafish latter thin slice mozzarella,pizza,0.0
sometimes use slice prosciutto tomato arselle etc,pizza,0.0
de bourcard francesco 1866,pizza,0.0
usi costumi di napoli contorni descritti dipinti,pizza,0.0
1973 san fernando valley 15 year old actor gary valentine meet alana kane 25 year old photographer assistant school picture day,pizza,0.0
rebuff advance strike friendship,pizza,0.34
gary mother anita chaperone press tour performance new york city invite alana,pizza,0.1531
begin dating co star lance much gary jealousy break say atheist awkward dinner conversation religion jewish family,pizza,-0.4404
gary begin selling waterbeds coming across one wig shop reconnects alana trade expo,pizza,0.0
suddenly arrested mistaken murder suspect alana run police station soon released,pizza,-0.91
join waterbed business acting seductively phone land potential customer,pizza,0.296
introducing alana talent agent gary upset open nudity refuse show breast,pizza,-0.25
alana impulsively slap asks touch,pizza,0.1531
open fat bernie storefront waterbeds alana hurt gary flirt classmate sue later hooking back room,pizza,-0.5267
jealous alana peek kissing man street storming,pizza,0.1779
gary agent secures alana audition film starring veteran actor jack holden brings tail cock restaurant gary friend also dining,pizza,0.5994
inebriated alana make gary jealous holden friend film director rex blau convinces recreate one motorcycle stunt nearby golf course bringing entire restaurant along,pizza,0.2263
alana topples bike holden jump flaming sand trap gary run side,pizza,-0.3182
reconciled walk waterbed store gary stop touching sleeping alana breast,pizza,-0.296
1973 oil crisis sweep country forcing waterbed manufacturer close,pizza,-0.6249
alana gary friend make one final delivery home jon peter,pizza,0.4939
leaving meet girlfriend barbra streisand peter humiliates gary threatening damage house,pizza,-0.8225
setting waterbed gary intentionally leaf hose running master bedroom alana approval,pizza,0.4767
drive away waved agitated peter whose car run gas,pizza,-0.4588
